food,expenses,label
752,2884,상위
652,2658,최상위
767,1052,극빈층
505,1428,중위
800,1148,하위
745,2844,상위
674,1516,중위
543,2302,최상위
694,1769,중위
542,2077,상위
709,2283,중위
554,2386,최상위
629,1886,중위
763,2809,상위
545,1336,중위
569,2940,최상위
593,1929,중위
576,2183,상위
656,1542,중위
664,2316,상위
710,2450,상위
682,1393,중위
727,1414,하위
746,2334,중위
691,2865,최상위
548,2634,최상위
695,2882,최상위
563,2094,상위
738,2825,상위
628,1077,하위
508,1598,중위
549,1758,중위
501,2193,최상위
552,2776,최상위
762,2075,중위
650,2040,중위
784,2337,중위
693,1526,중위
542,2181,최상위
622,1858,중위
529,2065,상위
654,2592,상위
799,2039,중위
624,2708,최상위
564,1142,중위
569,1433,중위
551,2972,최상위
769,1633,중위
770,2745,상위
763,2830,상위
511,1058,중위
750,2791,상위
729,2417,중위
574,1194,중위
679,1247,하위
711,1723,중위
613,2866,최상위
753,2532,상위
773,1708,중위
714,2465,상위
517,1492,중위
532,2643,최상위
692,2973,최상위
716,2953,최상위
706,1727,중위
597,1921,중위
674,1278,하위
574,1046,하위
515,1475,중위
557,1819,중위
691,1504,중위
599,1025,하위
588,2595,최상위
625,2083,중위
792,2269,중위
549,2356,최상위
579,1095,하위
588,1000,하위
528,2219,최상위
704,1033,하위
790,2800,상위
570,1491,중위
614,2885,최상위
598,2462,최상위
710,2611,상위
517,1989,상위
787,2430,중위
707,1772,중위
591,1895,중위
554,1593,중위
508,2330,최상위
678,2565,상위
706,1707,중위
583,2252,상위
614,2263,상위
548,1212,중위
520,1296,중위
526,2424,최상위
587,2630,최상위
624,2939,최상위
679,1866,중위
702,2506,상위
579,1732,중위
550,1982,상위
612,1983,중위
514,1694,중위
659,2874,최상위
652,1600,중위
695,1874,중위
604,1272,중위
513,1557,중위
794,1171,하위
636,2338,상위
571,2975,최상위
659,2464,상위
562,1482,중위
548,2167,상위
781,1230,하위
574,2411,최상위
753,1814,중위
549,2611,최상위
740,1270,하위
761,2391,중위
597,1636,중위
547,2635,최상위
572,2796,최상위
631,2815,최상위
590,2317,상위
571,1898,중위
651,2279,상위
582,1942,상위
690,2708,상위
638,1318,중위
788,2189,중위
708,1436,중위
617,2027,중위
719,1995,중위
506,1986,상위
749,2970,상위
544,1827,상위
690,1992,중위
719,1465,중위
527,2774,최상위
673,2525,상위
681,2897,최상위
712,1445,중위
658,2639,최상위
631,2930,최상위
514,2372,최상위
703,1098,하위
762,2986,상위
798,1786,중위
639,2563,최상위
634,2637,최상위
570,1590,중위
782,1950,중위
726,1432,하위
753,1751,중위
707,2106,중위
747,2985,상위
687,2280,중위
747,2474,중위
703,1759,중위
740,1960,중위
678,2530,상위
597,2403,최상위
574,2358,최상위
723,2066,중위
644,1725,중위
732,2265,중위
664,2284,상위
778,1363,하위
662,2802,최상위
606,2064,상위
676,1773,중위
559,1471,중위
738,2412,중위
603,1094,하위
734,2604,상위
657,2355,상위
682,1997,중위
696,1538,중위
532,1661,중위
779,1617,중위
522,1717,중위
785,1740,중위
561,2655,최상위
579,2692,최상위
769,1899,중위
617,2574,최상위
571,1042,하위
800,2464,중위
710,2204,중위
709,1865,중위
700,1411,중위
585,1461,중위
505,1414,중위
644,1379,중위
716,2013,중위
548,2920,최상위
685,1447,중위
543,1558,중위
540,2664,최상위
538,1673,중위
561,1201,중위
735,2263,중위
548,2751,최상위
736,2721,상위
715,1596,중위
713,1064,하위
756,1490,하위
658,2130,중위
561,2552,최상위
546,2913,최상위
641,2895,최상위
751,1714,중위
563,2796,최상위
627,1287,중위
672,1825,중위
743,1094,하위
790,1778,중위
745,2070,중위
514,2019,상위
687,2121,중위
519,1986,상위
654,2783,최상위
710,1182,하위
750,1341,하위
525,1766,상위
691,1791,중위
580,1532,중위
578,1783,중위
726,1985,중위
677,2789,최상위
529,1535,중위
699,2620,상위
658,2870,최상위
736,2068,중위
711,1384,하위
719,1398,하위
540,1959,상위
766,1357,하위
571,2748,최상위
567,1164,중위
637,2675,최상위
787,1629,중위
676,2569,상위
616,2314,상위
718,2716,상위
718,1329,하위
689,2726,상위
770,1606,중위
510,2330,최상위
650,2868,최상위
519,2523,최상위
675,2040,중위
722,1370,하위
778,1833,중위
666,2567,상위
670,1270,하위
521,2202,최상위
658,2805,최상위
517,2615,최상위
772,1541,하위
619,1219,하위
694,2599,상위
598,1035,하위
685,2519,상위
668,2467,상위
717,1978,중위
627,2920,최상위
743,2503,상위
619,2535,최상위
698,1828,중위
571,1500,중위
757,1002,극빈층
720,2173,중위
512,1827,상위
649,2102,중위
762,1471,하위
709,1829,중위
793,2534,중위
601,1909,중위
704,1707,중위
712,2514,상위
774,2568,중위
718,2654,상위
595,2270,상위
501,2542,최상위
779,2536,중위
526,1155,중위
699,2284,중위
526,1776,상위
548,2435,최상위
575,1835,중위
682,1548,중위
550,2246,최상위
515,2711,최상위
621,2869,최상위
687,1242,하위
667,2071,중위
776,2831,상위
762,2682,상위
596,1926,중위
750,1737,중위
636,2230,상위
550,2492,최상위
509,1575,중위
616,2334,상위
618,1910,중위
678,1360,중위
749,2513,상위
628,1528,중위
613,2901,최상위
738,2908,상위
523,2604,최상위
738,1623,중위
728,1934,중위
500,1612,중위
722,1154,하위
503,1410,중위
580,2539,최상위
550,2763,최상위
660,2214,상위
752,1755,중위
599,2806,최상위
603,2948,최상위
790,2550,중위
791,1286,하위
721,2557,상위
551,2541,최상위
531,2133,최상위
660,2567,상위
583,2706,최상위
643,1146,하위
752,1187,하위
592,2552,최상위
800,3000,상위
535,1680,중위
601,2407,최상위
602,1118,하위
791,1211,하위
624,1643,중위
603,1615,중위
763,2575,상위
718,2235,중위
738,2885,상위
561,1692,중위
545,2720,최상위
599,2145,상위
602,2432,최상위
737,2807,상위
792,2659,상위
594,1432,중위
749,2449,중위
504,1928,상위
528,1861,상위
755,2311,중위
658,2236,상위
572,2454,최상위
656,2395,상위
718,2347,중위
648,1669,중위
540,2184,최상위
707,1386,하위
596,2083,상위
739,2259,중위
540,2571,최상위
625,2731,최상위
551,1964,상위
706,2183,중위
706,1328,하위
747,1679,중위
512,1495,중위
624,2840,최상위
583,1353,중위
634,1893,중위
796,1571,하위
604,2345,상위
659,1424,중위
788,2736,상위
788,1898,중위
512,1749,상위
595,2493,최상위
650,2605,최상위
715,2404,상위
546,2909,최상위
683,2920,최상위
542,1695,중위
551,1323,중위
678,2074,중위
764,2002,중위
567,2500,최상위
500,2300,최상위
538,2468,최상위
595,1596,중위
679,2557,상위
782,1150,하위
503,1999,상위
790,1826,중위
674,2194,중위
690,2916,최상위
579,1649,중위
540,1637,중위
655,1582,중위
596,2613,최상위
593,2287,상위
673,1554,중위
550,1468,중위
570,2728,최상위
652,1491,중위
532,1151,중위
743,2717,상위
777,2661,상위
552,2517,최상위
763,1842,중위
731,2651,상위
505,2802,최상위
733,2784,상위
783,1233,하위
534,2000,상위
649,1127,하위
576,2060,상위
742,1670,중위
652,1875,중위
632,1718,중위
557,1243,중위
595,1567,중위
602,1500,중위
632,1381,중위
641,2220,상위
580,1197,중위
600,1320,중위
709,1852,중위
773,2175,중위
729,1632,중위
634,1560,중위
796,2755,상위
551,1350,중위
781,2797,상위
590,1894,중위
739,1044,극빈층
568,2730,최상위
778,1554,하위
558,2794,최상위
627,1721,중위
527,1455,중위
776,2446,중위
584,2798,최상위
715,1702,중위
795,1036,극빈층
719,2397,상위
717,2831,상위
778,1844,중위
552,1549,중위
747,1182,하위
773,1840,중위
562,2772,최상위
637,1392,중위
548,2479,최상위
561,1026,하위
574,2992,최상위
618,2598,최상위
777,2249,중위
552,2515,최상위
754,1931,중위
636,1497,중위
582,1569,중위
663,2976,최상위
721,2115,중위
545,1440,중위
581,2194,상위
523,1729,중위
717,2816,상위
771,1272,하위
537,1093,중위
751,1072,극빈층
672,2989,최상위
674,1413,중위
800,1253,하위
649,2601,최상위
675,1651,중위
689,2301,상위
794,2830,상위
632,2577,최상위
536,1960,상위
571,2004,상위
787,1125,하위
539,2798,최상위
799,2788,상위
589,1873,중위
584,2550,최상위
566,1021,하위
627,1891,중위
656,2445,상위
522,1658,중위
625,2894,최상위
565,2255,상위
677,2554,상위
795,1472,하위
695,2334,상위
646,1926,중위
595,1580,중위
591,2586,최상위
576,1931,상위
758,2545,상위
617,1501,중위
767,2621,상위
743,2151,중위
794,1517,하위
705,1400,하위
716,2454,상위
627,1927,중위
608,1121,하위
618,2833,최상위
572,2790,최상위
618,1466,중위
622,2465,상위
776,1163,하위
738,2094,중위
678,1706,중위
612,1232,중위
666,1472,중위
735,2030,중위
794,1481,하위
738,2218,중위
638,2435,상위
524,2951,최상위
713,2343,중위
562,2326,최상위
554,2512,최상위
655,1822,중위
631,1014,하위
693,2394,상위
565,1964,상위
789,2992,상위
563,1065,하위
524,2018,상위
501,2146,최상위
749,1114,하위
509,2605,최상위
519,2411,최상위
577,1508,중위
551,2099,상위
521,1155,중위
796,2553,중위
609,2411,상위
775,1099,극빈층
752,1955,중위
762,1403,하위
792,1446,하위
682,1241,하위
566,2853,최상위
795,2114,중위
679,1073,하위
787,1172,하위
796,2700,상위
586,2677,최상위
717,2407,상위
762,1932,중위
575,1223,중위
733,2611,상위
625,2584,최상위
660,2931,최상위
544,1442,중위
606,1467,중위
589,2405,최상위
501,2171,최상위
516,1311,중위
776,2222,중위
581,1350,중위
527,2423,최상위
665,1049,하위
510,1749,상위
617,2218,상위
501,2076,최상위
542,2159,상위
577,1780,중위
714,2117,중위
684,2062,중위
500,1980,상위
682,1126,하위
737,2560,상위
618,1159,하위
752,1648,중위
651,2585,상위
588,2565,최상위
593,1601,중위
608,2240,상위
620,2162,상위
601,2121,상위
757,1955,중위
658,2247,상위
550,1511,중위
779,2656,상위
614,1745,중위
500,1676,상위
662,2409,상위
644,1044,하위
617,2753,최상위
647,1216,하위
516,1797,상위
740,1618,중위
789,2260,중위
641,1682,중위
790,1932,중위
728,2139,중위
505,2333,최상위
699,2096,중위
612,1803,중위
800,1917,중위
666,2596,상위
593,2663,최상위
558,1261,중위
661,1811,중위
604,1161,하위
705,1617,중위
787,1454,하위
712,1046,하위
678,1189,하위
726,2035,중위
763,2259,중위
543,1412,중위
753,2153,중위
796,2257,중위
525,2392,최상위
672,1894,중위
578,1860,중위
757,1617,중위
587,1018,하위
531,1408,중위
677,1249,하위
679,1524,중위
704,1371,하위
622,2149,상위
627,2069,중위
584,1675,중위
719,1732,중위
500,1361,중위
767,2566,상위
733,1327,하위
733,2103,중위
606,1992,중위
781,2173,중위
533,2454,최상위
571,1515,중위
751,2771,상위
712,1214,하위
536,2610,최상위
560,1872,상위
683,1914,중위
599,1466,중위
668,2674,최상위
709,2363,중위
748,2719,상위
505,2182,최상위
602,2134,상위
588,2782,최상위
700,1483,중위
697,2630,상위
759,1544,중위
527,2066,상위
506,2426,최상위
757,1216,하위
571,1110,하위
576,2371,최상위
672,1461,중위
524,1061,중위
627,1425,중위
529,1351,중위
634,1402,중위
588,1013,하위
687,2019,중위
602,2816,최상위
722,2125,중위
573,1676,중위
630,1912,중위
636,1236,하위
730,1984,중위
512,2759,최상위
546,1538,중위
549,1114,중위
595,1702,중위
508,1676,중위
646,2492,상위
617,2759,최상위
590,1798,중위
782,2272,중위
742,1120,하위
622,2308,상위
504,2076,최상위
686,1118,하위
713,1581,중위
670,2920,최상위
527,1147,중위
587,2330,상위
636,2409,상위
700,2347,상위
673,2781,최상위
535,2768,최상위
729,2659,상위
575,2161,상위
724,2085,중위
717,1339,하위
615,1757,중위
715,2871,최상위
508,1295,중위
686,2916,최상위
644,1743,중위
618,2218,상위
530,2422,최상위
797,2199,중위
779,2808,상위
677,2696,상위
739,2251,중위
624,1539,중위
511,1139,중위
551,1551,중위
798,2511,중위
685,2667,상위
531,2343,최상위
588,1095,하위
517,2943,최상위
739,1366,하위
676,2964,최상위
585,1126,하위
760,1222,하위
765,2501,중위
793,1733,중위
616,2633,최상위
744,2447,중위
800,2736,상위
631,1557,중위
707,2131,중위
653,2153,중위
601,1353,중위
652,2941,최상위
501,1163,중위
794,2007,중위
693,2632,상위
578,2547,최상위
784,2535,중위
664,1337,중위
655,1522,중위
693,2553,상위
566,1704,중위
609,1735,중위
582,2805,최상위
671,1487,중위
721,2753,상위
756,1695,중위
723,1825,중위
621,1945,중위
644,2806,최상위
761,2847,상위
600,1158,하위
621,1754,중위
733,2401,중위
791,2449,중위
667,1779,중위
603,1938,중위
653,1038,하위
725,2166,중위
628,1456,중위
538,1986,상위
702,2946,최상위
592,1737,중위
775,1236,하위
515,2519,최상위
686,2285,중위
799,2794,상위
704,2243,중위
507,1649,중위
628,2371,상위
535,2015,상위
775,2599,상위
715,2368,중위
728,1831,중위
510,2844,최상위
756,1476,하위
769,1458,하위
780,2654,상위
568,1647,중위
647,2235,상위
506,1224,중위
532,1739,중위
646,2614,최상위
798,2118,중위
652,2594,상위
564,2524,최상위
620,2682,최상위
708,2622,상위
560,2580,최상위
657,1126,하위
523,1964,상위
632,2670,최상위
593,2867,최상위
630,1405,중위
551,2514,최상위
762,2510,중위
663,2234,상위
520,1072,중위
703,2064,중위
515,2883,최상위
522,1418,중위
715,2529,상위
757,2186,중위
566,1105,하위
530,1073,중위
531,2463,최상위
726,2232,중위
517,2910,최상위
764,1881,중위
789,1787,중위
710,1120,하위
605,1088,하위
558,2785,최상위
564,1284,중위
517,2330,최상위
606,1768,중위
709,1681,중위
703,2490,상위
765,2078,중위
719,2201,중위
628,2737,최상위
695,2897,최상위
755,1899,중위
699,2417,상위
522,2713,최상위
518,1749,상위
507,2251,최상위
727,1466,중위
519,1929,상위
606,2152,상위
514,2315,최상위
796,2661,상위
580,2308,상위
561,2866,최상위
528,2546,최상위
669,1482,중위
613,2249,상위
522,1238,중위
727,1319,하위
796,2207,중위
731,2068,중위
696,1215,하위
580,2801,최상위
762,2129,중위
536,2322,최상위
618,1129,하위
739,1257,하위
610,2682,최상위
631,1966,중위
766,2900,상위
682,1062,하위
613,1028,하위
506,2235,최상위
607,2935,최상위
662,2875,최상위
681,2814,최상위
788,2857,상위
547,1828,상위
514,2526,최상위
500,2687,최상위
583,2754,최상위
501,2075,최상위
625,1420,중위
568,1970,상위
547,2271,최상위
516,1744,상위
567,1652,중위
768,1891,중위
652,2744,최상위
625,1262,중위
514,1950,상위
713,1244,하위
603,2316,상위
705,1274,하위
709,1862,중위
644,2223,상위
798,2518,중위
693,2043,중위
682,2943,최상위
779,1443,하위
672,1982,중위
653,2636,최상위
751,2279,중위
786,2383,중위
520,1491,중위
625,1372,중위
676,2451,상위
516,1396,중위
701,2649,상위
744,1036,극빈층
621,1622,중위
778,2305,중위
719,1081,하위
560,1338,중위
689,1319,하위
543,1017,하위
730,2040,중위
624,2056,중위
560,1115,하위
594,2176,상위
526,1458,중위
545,2343,최상위
774,1208,하위
606,2067,상위
637,1724,중위
532,1412,중위
655,2581,상위
590,2458,최상위
602,1915,중위
500,1581,중위
687,2068,중위
561,2167,상위
643,1511,중위
534,1997,상위
777,1040,극빈층
628,1226,하위
660,2504,상위
642,1238,하위
693,2069,중위
713,1203,하위
595,2397,최상위
677,2247,중위
684,2964,최상위
774,1677,중위
732,2263,중위
542,2888,최상위
526,2625,최상위
631,2771,최상위
719,2312,중위
767,1945,중위
689,1427,중위
716,2181,중위
731,1096,하위
693,1635,중위
706,1318,하위
678,2401,상위
502,1089,중위
525,1737,중위
624,1165,하위
795,1852,중위
686,1222,하위
666,1870,중위
532,1205,중위
700,2038,중위
633,1391,중위
726,1219,하위
651,2617,최상위
649,2457,상위
527,2845,최상위
585,2565,최상위
775,2211,중위
575,1481,중위
678,2461,상위
536,2754,최상위
569,2190,상위
519,2802,최상위
669,1972,중위
793,2484,중위
552,2403,최상위
531,2014,상위
576,2689,최상위
765,1970,중위
684,2061,중위
689,1010,하위
608,1734,중위
726,2835,상위
569,1287,중위
679,2070,중위
509,1394,중위
550,2825,최상위
505,1611,중위
639,1330,중위
793,2218,중위
605,2309,상위
781,2836,상위
644,2525,상위
769,1191,하위
699,2560,상위
783,2611,상위
551,1746,중위
621,1557,중위
604,1278,중위
571,1777,중위
554,2594,최상위
796,1501,하위
752,1815,중위
699,1716,중위
692,1990,중위
793,2506,중위
569,2951,최상위
519,1510,중위
658,1880,중위
758,1175,하위
501,2684,최상위
547,1791,중위
732,2353,중위
695,1061,하위
